1,-8.6226578442653,-2.35201508272787,-2.35191929499906,-2.35191929499903,-1.00620093215756,-1.0062009321575,27.6381931648664,27.6381931648665,27.6381982553685,42.7946705601916,42.7958291453634,42.7958291453636,52.4119943541896,52.4119943541897,53.0183139588427
2,-8.61155683009024,-2.35190953927992,-2.35184503989054,-2.34876902163975,-1.01095544908311,-1.00419017589275,27.5744186417814,27.592289882494,27.5922918673464,42.8116607699823,42.8608661627261,42.861631340714,52.348500670006,52.4489876332318,53.0851258298786
3,-8.57830909422533,-2.35165317835582,-2.35158918921008,-2.33923939378824,-1.02519960187593,-0.998177772590084,27.3880514321785,27.4565167541952,27.4565187871509,42.86038175865,43.0561332393491,43.056899707762,52.1593581567143,52.3654763635043,53.4774459819821
4,-8.52308145085725,-2.35111699908031,-2.35105314122106,-2.32340443160419,-1.04887505234466,-0.988221562732553,27.0928463762623,27.2363196064744,27.2363277055104,42.9417255425372,43.374818603465,43.3755811283335,51.8485164724709,52.0679476732966,54.2815690024639
5,-8.44615477071525,-2.35013849483652,-2.35007472304712,-2.30133710279313,-1.08188410025694,-0.974412032855113,26.708528969981,26.9397096774437,26.9397251487288,43.0559167546564,43.8078796013867,43.808636859414,51.4223445026442,51.6241547209732,55.4191366759886
6,-8.3479278486537,-2.34849506643919,-2.34843137486691,-2.27313898807866,-1.12408901624053,-0.956863213225951,26.2575314673392,26.5760898349098,26.5761132406483,43.2032621049585,44.3444308682632,44.3451826738318,50.8893296358349,51.074061149894,56.8368194138812
7,-8.22892225708465,-2.3459081003153,-2.34584449048303,-2.23894038799426,-1.17531118220117,-0.935699407254207,25.7623028131894,26.1552156579024,26.1552469401245,43.3841489323038,44.9727545699725,44.9735014559784,50.2596940142188,50.4475991340087,58.4877007569797
8,-8.08978821448354,-2.34204833290544,-2.3419848065023,-2.19890013433197,-1.23533011078508,-0.911037070352328,25.2435590948086,25.6864639804733,25.6865026366583,43.5990400974195,45.6810098808935,45.6817528453191,49.5449588110872,49.7738045052924,60.319811677844
9,-7.9313123126569,-2.33654215721214,-2.33647871372817,-2.15320531425492,-1.30388243167387,-0.882960755829937,24.7193372763886,25.1784274952143,25.1784727496715,43.8484670708303,46.4576305946062,46.4583708416562,48.7574890047996,49.081626560065,62.2723468476267
10,-7.7544291231137,-2.32897871690218,-2.32891535266445,-2.10207091209358,-1.38066094543635,-0.851491564163789,24.2045611944991,24.6387592846941,24.6388102273016,44.1330210995674,47.2914931117962,47.2922308503335,47.9100498192484,48.3987423683211,64.274486692411
11,-7.56023987608446,-2.3189176422801,-2.3188543500319,-2.04573935836546,-1.46531385441455,-0.816546079774529,23.7109031304205,24.0741709100374,24.074226595299,44.4533421509966,47.01538930997,47.7499473871845,48.1719567539585,48.1726973735299,66.2464664032538
12,-7.35004201769246,-2.30589728554714,-2.30583405430221,-1.98447997229125,-1.55744428386584,-0.777883533485902,23.2468517773669,23.4905061510411,23.4905656617208,44.8101052551273,46.0859071225077,47.1557178148126,49.0888477181926,49.08959005701,68.103042115762
13,-7.12537303988949,-2.28944331962146,-2.28938013471394,-1.91858828276442,-1.65661020462046,-0.735039081341474,22.8179742592689,22.8928406531155,22.8929031349479,45.1333367787088,45.2040037994365,46.6312258842683,50.0324546047601,50.0332001086981,69.7590027749993
14,-6.88807045677686,-2.26907757601264,-2.26901441939412,-1.84838521217238,-1.76232486035583,-0.687241816675711,22.285581318792,22.2856460122918,22.4273629971741,44.168546090014,45.6357291980765,46.1859592124918,50.9935287533035,50.9942787332757,71.1357311809191
15,-6.64034738689392,-2.24432701252042,-2.24426386370003,-1.87405778795804,-1.77421610750968,-0.633317670872303,21.6725548372707,21.6726210545194,22.076216678469,43.2013820241116,45.8238904925956,46.105948161937,51.9633186326322,51.9640742349273,72.167452957337
16,-6.38487991234157,-2.2147327205538,-2.21466956073496,-1.99123649727051,-1.69644960389145,-0.571580220904569,21.0570829951682,21.057150144082,21.7644643596721,42.2405844577938,45.5440867293857,46.6152681794496,52.933620133379,52.9343823567536,72.8059286238682
17,-6.12489747919298,-2.17985890439072,-2.17979577078391,-2.11324880874977,-1.61547630691715,-0.499717596923261,20.4420465805025,20.4421141491507,21.4913328625769,41.2937541722693,45.3415542863263,47.1642117958964,53.8968369440356,53.8976066454909,73.0228721985994
18,-5.86425954836598,-2.23944641650607,-2.13930179044443,-2.13923837382869,-1.53170728239924,-0.414692542279384,19.8299405381401,19.8300080877101,21.2557842638561,40.3673654584936,45.2081774972417,47.7531695463977,54.8460407693592,54.8468186690275,72.8100489853384
19,-5.60748920585079,-2.36914743251524,-2.09269845318443,-2.09263495805878,-1.44557234478084,-0.312686126602151,19.2229231099556,19.2229902663764,21.0567935592637,39.4668131665062,45.1335942537067,48.3823557784643,55.7750229102402,55.775809597046,72.1775289952084
20,-5.35971892756341,-2.50164250233775,-2.03973557521185,-2.03967192197096,-1.35751813911487,-0.189131861435377,18.6228610126016,18.6229274582424,20.8934761098618,38.5964845730149,45.1059403384031,49.051754516184,56.6783310630706,56.6791270012893,71.1508060392129
21,-5.12649321487025,-2.63619872465258,-1.98015819131974,-1.98009432842096,-1.26800601571832,-0.0388977977024016,18.0313720340291,18.0314374999572,20.7650976258162,37.7598475250808,45.1124233688368,49.7610582191032,57.551287752585,57.5520932892176,69.7674616636865
22,-4.9133846132909,-2.77206548768036,-1.91377849912096,-1.91371437549369,-1.17750970145796,0.143337638185563,17.4498658558404,17.4499301148578,20.6710051461535,36.9595476750135,45.1397183236492,50.5095990216496,58.3899891735041,58.3908045465837,68.0738795115569
23,-4.72543336409573,-2.90848028405189,-1.84048485060127,-1.84042041272879,-1.08651277693019,0.362524343889386,16.8795835020899,16.8796463626279,20.6105112263622,36.1975090532566,45.1741806243025,51.2962726617403,59.1912851510832,59.1921105000297,66.1223256649856
